dmda;4;960;64;2.418E+01
dmda;4;960;64;2.418E+01
dmda;4;960;64;2.435E+01
dmda;4;960;64;2.443E+01
dmda;4;960;64;2.407E+01
dmda;4;960;64;2.443E+01
dmda;4;960;64;2.444E+01
dmda;4;960;64;2.433E+01
dmda;4;960;64;2.426E+01
dmda;4;960;64;2.425E+01
dmda;4;960;64;2.431E+01
dmda;4;960;64;2.425E+01
dmda;4;960;64;2.405E+01
dmda;4;960;64;2.432E+01
dmda;4;960;64;2.435E+01
dmda;4;960;64;2.423E+01
dmda;4;960;64;2.417E+01
dmda;4;960;64;2.446E+01
dmda;4;960;64;2.432E+01
dmda;4;960;64;2.416E+01
dmda;4;960;64;2.439E+01
dmda;4;960;64;2.436E+01
dmda;4;960;64;2.424E+01
dmda;4;960;64;2.399E+01
dmda;4;960;64;2.435E+01
dmda;4;960;64;2.433E+01
dmda;4;960;64;2.419E+01
dmda;4;960;64;2.410E+01
dmda;4;960;64;2.419E+01
dmda;4;960;64;2.421E+01
dmda;1;960;32;3.732E+01
dmda;1;960;32;3.686E+01
dmda;1;960;32;3.712E+01
dmda;1;960;32;3.681E+01
dmda;1;960;32;3.637E+01
dmda;1;960;32;3.639E+01
dmda;1;960;32;3.623E+01
dmda;1;960;32;3.607E+01
dmda;1;960;32;3.643E+01
dmda;1;960;32;3.615E+01
dmda;1;960;32;3.708E+01
dmda;1;960;32;3.625E+01
dmda;1;960;32;3.644E+01
dmda;1;960;32;3.664E+01
dmda;1;960;32;3.670E+01
dmda;1;960;32;3.671E+01
dmda;1;960;32;3.645E+01
dmda;1;960;32;3.686E+01
dmda;1;960;32;3.677E+01
dmda;1;960;32;3.650E+01
dmda;1;960;32;3.666E+01
dmda;1;960;32;3.611E+01
dmda;1;960;32;3.679E+01
dmda;1;960;32;3.639E+01
dmda;1;960;32;3.694E+01
dmda;1;960;32;3.743E+01
dmda;1;960;32;3.705E+01
dmda;1;960;32;3.651E+01
dmda;1;960;32;3.639E+01
dmda;1;960;32;3.637E+01
dmda;4;1280;32;3.106E+01
dmda;4;1280;32;3.147E+01
dmda;4;1280;32;3.126E+01
dmda;4;1280;32;3.134E+01
dmda;4;1280;32;3.113E+01
dmda;4;1280;32;3.178E+01
dmda;4;1280;32;3.131E+01
dmda;4;1280;32;3.113E+01
dmda;4;1280;32;3.162E+01
dmda;4;1280;32;3.157E+01
dmda;4;1280;32;3.130E+01
dmda;4;1280;32;3.178E+01
dmda;4;1280;32;3.174E+01
dmda;4;1280;32;3.109E+01
dmda;4;1280;32;3.143E+01
dmda;4;1280;32;3.190E+01
dmda;4;1280;32;3.125E+01
dmda;4;1280;32;3.142E+01
dmda;4;1280;32;3.107E+01
dmda;4;1280;32;3.101E+01
dmda;4;1280;32;3.086E+01
dmda;4;1280;32;3.137E+01
dmda;4;1280;32;3.130E+01
dmda;4;1280;32;3.154E+01
dmda;4;1280;32;3.128E+01
dmda;4;1280;32;3.152E+01
dmda;4;1280;32;3.160E+01
dmda;4;1280;32;3.122E+01
dmda;4;1280;32;3.130E+01
dmda;4;1280;32;3.107E+01
dmda;4;960;32;2.949E+01
dmda;4;960;32;2.988E+01
dmda;4;960;32;2.958E+01
dmda;4;960;32;2.931E+01
dmda;4;960;32;2.962E+01
dmda;4;960;32;2.947E+01
dmda;4;960;32;2.982E+01
dmda;4;960;32;2.964E+01
dmda;4;960;32;2.924E+01
dmda;4;960;32;2.911E+01
dmda;4;960;32;2.953E+01
dmda;4;960;32;2.968E+01
dmda;4;960;32;2.966E+01
dmda;4;960;32;2.956E+01
dmda;4;960;32;2.965E+01
dmda;4;960;32;2.962E+01
dmda;4;960;32;2.982E+01
dmda;4;960;32;2.936E+01
dmda;4;960;32;2.980E+01
dmda;4;960;32;2.980E+01
dmda;4;960;32;2.976E+01
dmda;4;960;32;2.987E+01
dmda;4;960;32;2.988E+01
dmda;4;960;32;2.943E+01
dmda;4;960;32;2.966E+01
dmda;4;960;32;2.961E+01
dmda;4;960;32;2.991E+01
dmda;4;960;32;2.963E+01
dmda;4;960;32;2.939E+01
dmda;4;960;32;2.948E+01
dmda;1;640;32;4.774E+01
dmda;1;640;32;4.759E+01
dmda;1;640;32;4.791E+01
dmda;1;640;32;4.770E+01
dmda;1;640;32;4.801E+01
dmda;1;640;32;4.780E+01
dmda;1;640;32;4.756E+01
dmda;1;640;32;4.782E+01
dmda;1;640;32;4.773E+01
dmda;1;640;32;4.783E+01
dmda;1;640;32;4.775E+01
dmda;1;640;32;4.775E+01
dmda;1;640;32;4.772E+01
dmda;1;640;32;4.782E+01
dmda;1;640;32;4.784E+01
dmda;1;640;32;4.776E+01
dmda;1;640;32;4.812E+01
dmda;1;640;32;4.781E+01
dmda;1;640;32;4.784E+01
dmda;1;640;32;4.772E+01
dmda;1;640;32;4.780E+01
dmda;1;640;32;4.811E+01
dmda;1;640;32;4.789E+01
dmda;1;640;32;4.801E+01
dmda;1;640;32;4.787E+01
dmda;1;640;32;4.794E+01
dmda;1;640;32;4.787E+01
dmda;1;640;32;4.835E+01
dmda;1;640;32;4.804E+01
dmda;1;640;32;4.786E+01
dmda;0;320;32;1.051E+02
dmda;0;320;32;1.045E+02
dmda;0;320;32;1.049E+02
dmda;0;320;32;1.048E+02
dmda;0;320;32;1.049E+02
dmda;0;320;32;1.046E+02
dmda;0;320;32;1.047E+02
dmda;0;320;32;1.049E+02
dmda;0;320;32;1.046E+02
dmda;0;320;32;1.050E+02
dmda;0;320;32;1.049E+02
dmda;0;320;32;1.051E+02
dmda;0;320;32;1.046E+02
dmda;0;320;32;1.047E+02
dmda;0;320;32;1.051E+02
dmda;0;320;32;1.046E+02
dmda;0;320;32;1.051E+02
dmda;0;320;32;1.045E+02
dmda;0;320;32;1.049E+02
dmda;0;320;32;1.046E+02
dmda;0;320;32;1.047E+02
dmda;0;320;32;1.051E+02
dmda;0;320;32;1.048E+02
dmda;0;320;32;1.047E+02
dmda;0;320;32;1.048E+02
dmda;0;320;32;1.048E+02
dmda;0;320;32;1.047E+02
dmda;0;320;32;1.049E+02
dmda;0;320;32;1.053E+02
dmda;0;320;32;1.045E+02
dmda;2;640;32;3.634E+01
dmda;2;640;32;3.621E+01
dmda;2;640;32;3.618E+01
dmda;2;640;32;3.641E+01
dmda;2;640;32;3.627E+01
dmda;2;640;32;3.618E+01
dmda;2;640;32;3.661E+01
dmda;2;640;32;3.622E+01
dmda;2;640;32;3.625E+01
dmda;2;640;32;3.633E+01
dmda;2;640;32;3.625E+01
dmda;2;640;32;3.607E+01
dmda;2;640;32;3.630E+01
dmda;2;640;32;3.619E+01
dmda;2;640;32;3.638E+01
dmda;2;640;32;3.637E+01
dmda;2;640;32;3.626E+01
dmda;2;640;32;3.623E+01
dmda;2;640;32;3.617E+01
dmda;2;640;32;3.645E+01
dmda;2;640;32;3.633E+01
dmda;2;640;32;3.634E+01
dmda;2;640;32;3.629E+01
dmda;2;640;32;3.630E+01
dmda;2;640;32;3.622E+01
dmda;2;640;32;3.613E+01
dmda;2;640;32;3.636E+01
dmda;2;640;32;3.605E+01
dmda;2;640;32;3.630E+01
dmda;2;640;32;3.616E+01
dmda;2;960;32;3.188E+01
dmda;2;960;32;3.220E+01
dmda;2;960;32;3.223E+01
dmda;2;960;32;3.272E+01
dmda;2;960;32;3.202E+01
dmda;2;960;32;3.186E+01
dmda;2;960;32;3.203E+01
dmda;2;960;32;3.216E+01
dmda;2;960;32;3.200E+01
dmda;2;960;32;3.235E+01
dmda;2;960;32;3.260E+01
dmda;2;960;32;3.188E+01
dmda;2;960;32;3.204E+01
dmda;2;960;32;3.216E+01
dmda;2;960;32;3.195E+01
dmda;2;960;32;3.204E+01
dmda;2;960;32;3.216E+01
dmda;2;960;32;3.189E+01
dmda;2;960;32;3.212E+01
dmda;2;960;32;3.210E+01
dmda;2;960;32;3.208E+01
dmda;2;960;32;3.206E+01
dmda;2;960;32;3.201E+01
