lws;1;960;64;7.227E+00
lws;1;960;64;7.421E+00
lws;1;960;64;7.147E+00
lws;1;960;64;7.183E+00
lws;1;960;64;7.072E+00
lws;1;960;64;7.100E+00
lws;1;960;64;7.084E+00
lws;1;960;64;6.954E+00
lws;1;960;64;7.395E+00
lws;1;960;64;7.438E+00
dmda;4;960;64;5.862E+00
dmda;4;960;64;5.995E+00
dmda;4;960;64;6.201E+00
dmda;4;960;64;6.423E+00
dmda;4;960;64;5.463E+00
dmda;4;960;64;5.749E+00
dmda;4;960;64;6.119E+00
dmda;4;960;64;5.746E+00
dmda;4;960;64;5.595E+00
dmda;4;960;64;5.742E+00
dmdar;2;960;64;6.662E+00
dmdar;2;960;64;6.531E+00
dmdar;2;960;64;6.410E+00
dmdar;2;960;64;6.363E+00
dmdar;2;960;64;6.670E+00
dmdar;2;960;64;6.655E+00
dmdar;2;960;64;6.767E+00
dmdar;2;960;64;6.452E+00
dmdar;2;960;64;6.712E+00
dmdar;2;960;64;6.619E+00
dmda;1;960;32;7.606E+00
dmda;1;960;32;7.255E+00
dmda;1;960;32;7.617E+00
dmda;1;960;32;7.949E+00
dmda;1;960;32;7.474E+00
dmda;1;960;32;7.631E+00
dmda;1;960;32;7.955E+00
dmda;1;960;32;7.485E+00
dmda;1;960;32;7.401E+00
dmda;1;960;32;7.742E+00
dmdas;1;640;32;5.456E+00
dmdas;1;640;32;5.700E+00
dmdas;1;640;32;5.471E+00
dmdas;1;640;32;5.523E+00
dmdas;1;640;32;5.635E+00
dmdas;1;640;32;5.384E+00
dmdas;1;640;32;5.308E+00
dmdas;1;640;32;5.366E+00
dmdas;1;640;32;5.459E+00
dmdas;1;640;32;5.388E+00
dmdar;2;320;32;6.067E+00
dmdar;2;320;32;6.065E+00
dmdar;2;320;32;6.001E+00
dmdar;2;320;32;6.351E+00
dmdar;2;320;32;6.146E+00
dmdar;2;320;32;6.051E+00
dmdar;2;320;32;6.029E+00
dmdar;2;320;32;6.001E+00
dmdar;2;320;32;6.141E+00
dmdar;2;320;32;6.360E+00
dmdas;1;320;32;6.596E+00
dmdas;1;320;32;6.525E+00
dmdas;1;320;32;6.470E+00
dmdas;1;320;32;6.652E+00
dmdas;1;320;32;6.546E+00
dmdas;1;320;32;6.636E+00
dmdas;1;320;32;6.650E+00
dmdas;1;320;32;6.462E+00
dmdas;1;320;32;6.639E+00
dmdas;1;320;32;6.722E+00
dmda;4;960;32;6.017E+00
dmda;4;960;32;5.995E+00
dmda;4;960;32;6.217E+00
dmda;4;960;32;6.031E+00
dmda;4;960;32;6.097E+00
dmda;4;960;32;6.097E+00
dmda;4;960;32;6.174E+00
dmda;4;960;32;6.322E+00
dmda;4;960;32;6.040E+00
dmda;4;960;32;5.931E+00
lws;0;640;64;9.446E+00
lws;0;640;64;9.400E+00
lws;0;640;64;9.419E+00
lws;0;640;64;9.481E+00
lws;0;640;64;9.443E+00
lws;0;640;64;9.406E+00
lws;0;640;64;9.455E+00
lws;0;640;64;9.496E+00
lws;0;640;64;9.458E+00
lws;0;640;64;9.480E+00
lws;1;640;32;5.414E+00
lws;1;640;32;5.476E+00
lws;1;640;32;5.849E+00
lws;1;640;32;5.554E+00
lws;1;640;32;5.744E+00
lws;1;640;32;5.485E+00
lws;1;640;32;5.484E+00
lws;1;640;32;5.484E+00
lws;1;640;32;5.509E+00
lws;1;640;32;5.698E+00
dmdas;0;960;32;1.208E+01
dmdas;0;960;32;1.229E+01
dmdas;0;960;32;1.222E+01
dmdas;0;960;32;1.231E+01
dmdas;0;960;32;1.208E+01
dmdas;0;960;32;1.224E+01
dmdas;0;960;32;1.217E+01
dmdas;0;960;32;1.240E+01
dmdas;0;960;32;1.230E+01
dmdas;0;960;32;1.204E+01
lws;4;640;64;4.056E+00
lws;4;640;64;4.054E+00
lws;4;640;64;4.236E+00
lws;4;640;64;4.236E+00
lws;4;640;64;4.346E+00
lws;4;640;64;4.169E+00
lws;4;640;64;4.139E+00
lws;4;640;64;4.125E+00
lws;4;640;64;4.144E+00
lws;4;640;64;4.107E+00
dmdas;0;640;32;1.024E+01
dmdas;0;640;32;1.018E+01
dmdas;0;640;32;1.014E+01
dmdas;0;640;32;1.018E+01
dmdas;0;640;32;1.020E+01
dmdas;0;640;32;1.021E+01
dmdas;0;640;32;1.010E+01
dmdas;0;640;32;1.014E+01
dmdas;0;640;32;1.020E+01
dmdas;0;640;32;1.019E+01
dmdar;2;640;64;4.283E+00
dmdar;2;640;64;4.417E+00
dmdar;2;640;64;4.318E+00
dmdar;2;640;64;4.261E+00
dmdar;2;640;64;4.294E+00
dmdar;2;640;64;4.386E+00
dmdar;2;640;64;4.448E+00
dmdar;2;640;64;4.529E+00
dmdar;2;640;64;4.392E+00
dmdar;2;640;64;4.414E+00
lws;1;320;32;6.699E+00
lws;1;320;32;6.527E+00
lws;1;320;32;6.436E+00
lws;1;320;32;6.589E+00
lws;1;320;32;6.719E+00
lws;1;320;32;6.734E+00
lws;1;320;32;6.629E+00
lws;1;320;32;6.775E+00
lws;1;320;32;6.714E+00
lws;1;320;32;6.703E+00
dmda;1;640;32;5.652E+00
dmda;1;640;32;5.662E+00
dmda;1;640;32;5.889E+00
dmda;1;640;32;5.847E+00
dmda;1;640;32;5.592E+00
dmda;1;640;32;5.575E+00
dmda;1;640;32;5.482E+00
dmda;1;640;32;5.540E+00
dmda;1;640;32;5.478E+00
dmda;1;640;32;5.585E+00
dmda;0;320;32;9.434E+00
dmda;0;320;32;9.411E+00
dmda;0;320;32;9.436E+00
dmda;0;320;32;9.439E+00
dmda;0;320;32;9.442E+00
dmda;0;320;32;9.442E+00
dmda;0;320;32;9.467E+00
dmda;0;320;32;9.463E+00
dmda;0;320;32;9.409E+00
dmda;0;320;32;9.443E+00
dmdar;1;960;32;7.705E+00
dmdar;1;960;32;7.940E+00
dmdar;1;960;32;7.617E+00
dmdar;1;960;32;7.912E+00
dmdar;1;960;32;7.648E+00
dmdar;1;960;32;8.040E+00
dmdar;1;960;32;7.757E+00
dmdar;1;960;32;7.491E+00
dmdar;1;960;32;7.229E+00
dmdar;1;960;32;7.620E+00
dmda;2;640;32;4.973E+00
dmda;2;640;32;4.982E+00
dmda;2;640;32;4.891E+00
dmda;2;640;32;4.829E+00
dmda;2;640;32;5.282E+00
dmda;2;640;32;5.053E+00
dmda;2;640;32;5.171E+00
dmda;2;640;32;4.912E+00
dmda;2;640;32;4.854E+00
dmda;2;640;32;5.378E+00
lws;2;640;32;4.899E+00
lws;2;640;32;5.042E+00
lws;2;640;32;4.895E+00
lws;2;640;32;4.997E+00
lws;2;640;32;5.000E+00
lws;2;640;32;4.800E+00
lws;2;640;32;5.003E+00
lws;2;640;32;5.282E+00
lws;2;640;32;4.863E+00
lws;2;640;32;5.347E+00
dmdas;0;960;64;1.137E+01
dmdas;0;960;64;1.139E+01
dmdas;0;960;64;1.147E+01
dmdas;0;960;64;1.139E+01
dmdas;0;960;64;1.130E+01
dmdas;0;960;64;1.129E+01
dmdas;0;960;64;1.122E+01
dmdas;0;960;64;1.116E+01
dmdas;0;960;64;1.139E+01
dmdas;0;960;64;1.146E+01
dmda;2;960;32;6.432E+00
dmda;2;960;32;7.073E+00
dmda;2;960;32;7.482E+00
dmda;2;960;32;6.325E+00
dmda;2;960;32;6.974E+00
dmda;2;960;32;6.898E+00
dmda;2;960;32;7.008E+00
dmda;2;960;32;6.640E+00
dmda;2;960;32;7.065E+00
dmda;2;960;32;7.539E+00
dmda;1;640;64;4.741E+00
dmda;1;640;64;4.713E+00
dmda;1;640;64;4.746E+00
dmda;1;640;64;4.777E+00
dmda;1;640;64;4.730E+00
dmda;1;640;64;4.859E+00
dmda;1;640;64;4.640E+00
dmda;1;640;64;4.747E+00
dmda;1;640;64;4.704E+00
dmda;1;640;64;4.709E+00
dmda;0;320;64;9.110E+00
dmda;0;320;64;9.116E+00
dmda;0;320;64;9.083E+00
dmda;0;320;64;9.081E+00
dmda;0;320;64;9.108E+00
dmda;0;320;64;9.107E+00
dmda;0;320;64;9.091E+00
dmda;0;320;64;9.138E+00
dmda;0;320;64;9.111E+00
dmda;0;320;64;9.079E+00
dmda;1;960;64;6.756E+00
dmda;1;960;64;7.020E+00
dmda;1;960;64;7.106E+00
dmda;1;960;64;6.763E+00
dmda;1;960;64;7.522E+00
dmda;1;960;64;6.438E+00
dmda;1;960;64;7.270E+00
dmda;1;960;64;6.855E+00
dmda;1;960;64;6.886E+00
dmda;1;960;64;7.169E+00
dmdar;4;960;64;6.085E+00
dmdar;4;960;64;6.207E+00
dmdar;4;960;64;5.810E+00
dmdar;4;960;64;5.896E+00
dmdar;4;960;64;5.720E+00
dmdar;4;960;64;5.853E+00
dmdar;4;960;64;5.863E+00
dmdar;4;960;64;5.604E+00
dmdar;4;960;64;5.849E+00
dmdar;4;960;64;5.887E+00
dmdar;0;640;32;1.016E+01
dmdar;0;640;32;1.011E+01
dmdar;0;640;32;1.024E+01
dmdar;0;640;32;1.023E+01
dmdar;0;640;32;1.016E+01
dmdar;0;640;32;1.013E+01
dmdar;0;640;32;1.016E+01
dmdar;0;640;32;1.015E+01
dmdar;0;640;32;1.010E+01
dmdar;0;640;32;1.009E+01
lws;2;640;64;4.396E+00
lws;2;640;64;4.407E+00
lws;2;640;64;4.430E+00
lws;2;640;64;4.577E+00
lws;2;640;64;4.464E+00
lws;2;640;64;4.549E+00
lws;2;640;64;4.348E+00
lws;2;640;64;4.455E+00
lws;2;640;64;4.440E+00
lws;2;640;64;4.529E+00
dmda;0;960;32;1.223E+01
dmda;0;960;32;1.223E+01
dmda;0;960;32;1.224E+01
dmda;0;960;32;1.213E+01
dmda;0;960;32;1.210E+01
dmda;0;960;32;1.229E+01
dmda;0;960;32;1.217E+01
dmda;0;960;32;1.231E+01
dmda;0;960;32;1.226E+01
dmda;0;960;32;1.228E+01
dmdas;1;960;32;7.867E+00
dmdas;1;960;32;7.620E+00
dmdas;1;960;32;7.214E+00
dmdas;1;960;32;6.971E+00
dmdas;1;960;32;7.843E+00
dmdas;1;960;32;7.770E+00
dmdas;1;960;32;7.620E+00
dmdas;1;960;32;7.620E+00
dmdas;1;960;32;7.671E+00
dmdas;1;960;32;7.748E+00
lws;0;960;32;1.219E+01
lws;0;960;32;1.241E+01
lws;0;960;32;1.220E+01
lws;0;960;32;1.222E+01
lws;0;960;32;1.203E+01
lws;0;960;32;1.221E+01
lws;0;960;32;1.211E+01
lws;0;960;32;1.207E+01
lws;0;960;32;1.207E+01
lws;0;960;32;1.234E+01
lws;2;960;64;6.968E+00
lws;2;960;64;6.613E+00
lws;2;960;64;6.869E+00
lws;2;960;64;6.742E+00
lws;2;960;64;7.104E+00
lws;2;960;64;6.656E+00
lws;2;960;64;6.821E+00
lws;2;960;64;6.506E+00
lws;2;960;64;6.510E+00
lws;2;960;64;7.070E+00
lws;0;320;32;9.446E+00
lws;0;320;32;9.399E+00
lws;0;320;32;9.421E+00
lws;0;320;32;9.384E+00
lws;0;320;32;9.400E+00
lws;0;320;32;9.417E+00
lws;0;320;32;9.427E+00
lws;0;320;32;9.389E+00
lws;0;320;32;9.395E+00
lws;0;320;32;9.517E+00
dmdar;1;320;32;6.733E+00
dmdar;1;320;32;6.597E+00
dmdar;1;320;32;6.541E+00
dmdar;1;320;32;6.626E+00
dmdar;1;320;32;6.710E+00
dmdar;1;320;32;6.656E+00
dmdar;1;320;32;6.583E+00
dmdar;1;320;32;6.475E+00
dmdar;1;320;32;6.574E+00
dmdar;1;320;32;6.476E+00
dmdas;0;640;64;9.448E+00
dmdas;0;640;64;9.418E+00
dmdas;0;640;64;9.519E+00
dmdas;0;640;64;9.453E+00
dmdas;0;640;64;9.454E+00
dmdas;0;640;64;9.494E+00
dmdas;0;640;64;9.473E+00
dmdas;0;640;64;9.503E+00
dmdas;0;640;64;9.586E+00
dmdas;0;640;64;9.465E+00
dmdar;4;640;32;4.539E+00
dmdar;4;640;32;4.647E+00
dmdar;4;640;32;4.530E+00
dmdar;4;640;32;4.447E+00
dmdar;4;640;32;4.585E+00
dmdar;4;640;32;4.553E+00
dmdar;4;640;32;4.683E+00
dmdar;4;640;32;4.386E+00
dmdar;4;640;32;4.580E+00
dmdar;4;640;32;4.457E+00
dmdar;1;320;64;5.763E+00
dmdar;1;320;64;5.662E+00
dmdar;1;320;64;5.583E+00
dmdar;1;320;64;5.822E+00
dmdar;1;320;64;5.675E+00
dmdar;1;320;64;5.739E+00
dmdar;1;320;64;5.685E+00
dmdar;1;320;64;5.660E+00
dmdar;1;320;64;5.707E+00
dmdar;1;320;64;5.602E+00
dmdas;2;640;64;4.372E+00
dmdas;2;640;64;4.414E+00
dmdas;2;640;64;4.393E+00
dmdas;2;640;64;4.390E+00
